response,term,estimate,std_error,t_stat,p_value
log10_toolbox_delay_spread_ns,(Intercept),1.75292695312936,0.00578313101075935,303.110365279308,0
log10_toolbox_delay_spread_ns,log10_distance_m,-0.0807610996962435,0.0024368009239703,-33.1422640650754,3.07117330589857e-240
log10_toolbox_delay_spread_ns,relative_speed_mps,-3.37513292465321e-05,3.37626069235653e-05,-0.999665971378967,0.317473337042481
log10_toolbox_delay_spread_ns,radial_velocity_mps,0.000177683157873121,2.50415474211348e-05,7.09553426890696,1.2925744262781e-12
log10_toolbox_delay_spread_ns,abs_radial_velocity_mps,2.01155897260091e-05,4.17295226229291e-05,0.482046964873646,0.629773086070599
log10_toolbox_delay_spread_ns,heading_alignment_cos,0.000414389547509411,0.000392138827417311,1.05674194580181,0.290630591535058
log10_toolbox_delay_spread_ns,los_probability,-0.407101958670463,0.00316704975313663,-128.542962821241,0
