response,term,estimate,std_error,t_stat,p_value
toolbox_channel_gain_db_los,(Intercept),1.69601095351465,0.0991134147005565,17.1118204194526,1.75110692349382e-65
toolbox_channel_gain_db_los,log10_distance_m,-0.0129590494432948,0.0389830927609826,-0.332427432650116,0.739567720257858
toolbox_channel_gain_db_los,relative_speed_mps,0.0025315331457969,0.000830654009330271,3.04763850816538,0.00230750241339594
toolbox_channel_gain_db_los,radial_velocity_mps,0.000194693879394349,0.00060776498123092,0.32034402344148,0.748708700405791
toolbox_channel_gain_db_los,abs_radial_velocity_mps,-0.00350479894835508,0.0010416968494411,-3.36450950219876,0.000767291670418748
toolbox_channel_gain_db_los,heading_alignment_cos,0.026922363873881,0.00987642411358272,2.72592221276278,0.00641412235675336
toolbox_channel_gain_db_los,los_probability,0.00964756262102986,0.060367484750502,0.159813890886843,0.873028234155877
