response,term,estimate,std_error,t_stat,p_value
toolbox_rssi_dbm,(Intercept),-35.8429190273205,0.238828274298506,-150.078206328792,0
toolbox_rssi_dbm,log10_distance_m,-25.2111199802023,0.10063354234896,-250.524024015567,0
toolbox_rssi_dbm,relative_speed_mps,0.01068578519306,0.00139430788138329,7.66386343772123,1.81189259060975e-14
toolbox_rssi_dbm,radial_velocity_mps,0.0156474143183208,0.00103415079914791,15.1306891907965,1.08222658821655e-51
toolbox_rssi_dbm,abs_radial_velocity_mps,0.0047962736697838,0.00172332078536571,2.78315779076845,0.00538374267416919
toolbox_rssi_dbm,heading_alignment_cos,-0.111560405169459,0.016194313990687,-6.88886267325769,5.63974800971904e-12
toolbox_rssi_dbm,los_probability,21.483777038714,0.130790920308031,164.26046233268,0
