response,term,estimate,std_error,t_stat,p_value
toolbox_k_factor_db,(Intercept),-126.439603865031,0.45035223900501,-280.757133892309,0
toolbox_k_factor_db,log10_distance_m,36.878513386317,0.189762042408824,194.340832962083,0
toolbox_k_factor_db,relative_speed_mps,-0.000911759023280519,0.00262920995467422,-0.346780606721646,0.728756495176475
toolbox_k_factor_db,radial_velocity_mps,-0.00570319676494511,0.00195007115147084,-2.92460957675492,0.00344925492560135
toolbox_k_factor_db,abs_radial_velocity_mps,0.00394104582178972,0.00324962099438566,1.21277091346918,0.225218783219449
toolbox_k_factor_db,heading_alignment_cos,0.122131336471973,0.030537194920818,3.99942878802901,6.35172610459356e-05
toolbox_k_factor_db,los_probability,102.333650875416,0.24662902236034,414.929475436596,0
