run_number,seed_set,run_id,dist_bin_m,attempts,delivered,pdr,drop_hd,drop_prop,drop_sps,drop_base,drop_cap
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,0,69803,64420,0.922883,720,0,4663,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,10,93358,86098,0.922235,959,0,6301,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,20,100375,92884,0.925370,978,0,6513,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,30,109690,101335,0.923831,1047,0,7308,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,40,133490,123222,0.923080,1324,0,8944,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,50,121428,111968,0.922094,1268,0,8192,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,60,128405,118786,0.925089,1263,0,8356,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,70,128587,118606,0.922379,1269,0,8712,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,80,125830,116089,0.922586,1253,0,8488,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,90,121587,112468,0.925000,1275,3,7841,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,100,102016,94273,0.924100,1062,3,6678,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,110,96118,88771,0.923563,968,11,6368,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,120,78412,72504,0.924654,751,3,5154,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,130,67359,62069,0.921466,703,12,4575,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,140,51947,48051,0.925000,549,14,3333,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,150,40449,37374,0.923978,406,18,2651,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,160,29899,27730,0.927456,262,19,1888,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,170,25613,23681,0.924570,278,12,1642,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,180,17916,16489,0.920351,174,20,1233,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,190,12631,11744,0.929776,131,20,736,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,200,8923,8318,0.932198,86,12,507,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,210,7203,6667,0.925587,74,17,445,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,220,6191,5756,0.929737,58,18,359,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,230,5872,5503,0.937159,57,10,302,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,240,4232,3946,0.932420,41,13,232,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,250,4860,4525,0.931070,51,16,268,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,260,4308,3993,0.926880,49,23,243,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,270,10500,9690,0.922857,113,52,645,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,280,6713,6150,0.916133,84,42,437,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,290,2466,2285,0.926602,33,10,138,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,300,2381,2169,0.910962,25,27,160,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,310,3956,3610,0.912538,40,30,276,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,320,3240,2940,0.907407,34,28,238,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,330,3883,3538,0.911151,35,50,260,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,340,2245,2025,0.902004,32,42,146,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,350,1344,1233,0.917411,13,19,79,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,360,1050,987,0.940000,8,11,44,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,370,821,752,0.915956,12,12,45,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,380,1128,1028,0.911348,17,14,69,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,390,1014,938,0.925049,8,18,50,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,400,616,559,0.907468,4,14,39,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,410,808,752,0.930693,5,16,35,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,420,402,373,0.927861,3,9,17,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,430,634,591,0.932177,4,19,20,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,440,406,369,0.908867,2,11,24,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,450,855,755,0.883041,8,36,56,0,0
0,0,Prop_Analytical_M3_CAV25-0-20260719-01:15:24-62144,460,68,66,0.970588,0,1,1,0,0
